LIMIT_BAL,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,Default Payment
123333,3,3,3,3,-1,-1,3377,4644,8528,8233,3488,1161,2533,5333,1333,3488,1161,5336,No
163333,-1,-1,-1,-1,-1,-1,393,393,393,393,393,393,393,393,393,393,393,393,No
133333,3,3,3,3,3,3,124769,127966,119338,46659,47588,47698,5433,3941,1742,1671,1712,1733,No
333333,3,3,3,3,3,3,63425,53294,38235,29944,26259,26288,3335,2691,2433,1333,1333,859,No
113333,3,3,3,3,3,3,52359,49739,8534,7277,7774,8261,1153,1333,2533,1333,1333,1333,Yes
143333,3,3,3,3,3,3,38199,38813,39811,41133,41733,42326,2333,2333,2333,2333,2333,2333,No
73333,1,2,2,2,2,2,52234,53253,53799,52333,55666,56839,2533,1983,3,4236,2233,3,Yes
183333,3,3,3,3,3,3,117733,116372,115445,112938,139336,134136,4171,4233,4333,3789,3959,3333,No
33333,3,3,2,3,3,3,27347,31432,33347,33869,29433,29831,5533,3,3333,998,3333,3333,No
183333,1,-1,-1,-1,-1,-1,3,376,3,393,698,636,376,3,393,698,636,456,No
153333,3,3,3,3,3,3,61162,53928,47542,46644,31595,24473,3333,5333,5365,5333,2333,5333,No
43333,3,3,3,2,2,2,37335,38384,41156,39986,43465,36745,2333,4333,3,1333,3,3,Yes
143333,3,3,3,3,3,3,14997,16437,18848,21239,25533,27918,2333,3333,3333,5333,3333,13333,No
83333,-1,-1,-1,-1,-2,-2,494,329,4724,3,1354,3,329,4753,3,1354,3,4252,No
183333,-1,-1,-1,-1,-1,-1,3578,3898,3,715,4379,3,3898,3,715,6942,3,213,No
93333,3,3,3,3,3,3,73849,73549,49858,43333,29888,24973,2933,2312,1633,1238,1333,737,No
333333,-2,-2,-2,-2,-2,-1,3,3,3,3,3,2234,3,3,3,3,2234,1333,No
263333,3,3,3,3,3,3,71865,75459,77243,78856,83353,84343,5333,3333,3333,3333,5333,5333,No
233333,-1,-1,-1,-1,-1,-1,1126,393,393,393,543,773,393,393,393,543,773,13993,No
33333,3,3,3,3,2,3,19769,24285,26143,26929,19613,23591,5896,3332,2133,2,3334,8313,No
333333,3,3,3,3,3,3,16463,11537,9265,7263,14145,11535,1533,1533,1533,9433,2333,3333,No
33333,1,2,2,2,2,2,11174,11989,12997,12491,13374,13317,1333,1533,3,1393,3,2333,Yes
133333,3,3,3,3,3,3,132387,131379,93977,94427,89341,89833,4533,4363,3333,3178,3178,3424,No
73333,3,3,3,3,3,3,8193,7569,8127,8838,8736,13753,1122,2127,2333,1736,2753,2177,No
53333,3,3,3,3,3,3,59313,57593,56233,54794,53539,52321,2339,2315,2333,2133,2333,2133,Yes
153333,-2,-2,-2,-2,-2,-2,36215,6135,1376,3,3113,3,6135,1384,3,3113,3,3,No
113333,3,3,3,3,3,3,53436,45399,46332,44731,42736,43513,1833,1833,1733,1533,1633,2333,No
113333,3,3,3,3,3,3,138331,93128,92133,87349,66823,65823,3533,3533,3333,2342,2393,3333,No
53333,3,3,3,3,3,3,47858,43536,43113,41373,43731,43443,1949,1685,2777,1423,1462,1463,No
213333,-2,-2,-2,-2,-2,-2,13692,-3,-3,-3,653,1853,3,3,3,653,1859,1411,No
133333,3,3,3,3,3,3,131341,133792,127622,129795,122416,124653,6533,5333,5333,5333,5333,5333,No
123333,3,3,3,3,3,3,35238,35937,31513,31659,33369,8335,1777,2254,1433,833,433,6262,No
173333,1,-2,-2,-2,-2,-2,3,3,3,3,3,3,3,3,3,3,3,3,No
73333,-1,-1,-1,-1,-1,-1,157,157,157,157,157,337,157,157,157,157,337,537,No
143333,3,3,3,3,3,3,136276,139534,143262,138958,136898,141634,7333,6333,7333,5333,13733,4633,No
233333,-2,-2,-2,-2,-2,-2,4257,3693,4463,3193,5238,953,3693,4463,3193,5238,953,253,Yes
123333,1,-2,-1,-1,-2,-2,3,3,2382,3,3,3,3,2382,3,3,3,3,Yes
163333,-1,-1,-1,-1,-1,-1,438,99,99,398,99,569,99,99,398,99,569,751,No
233333,3,3,3,3,3,3,52935,51971,51341,49393,53339,51376,2533,2233,2533,3533,3333,3333,No
283333,-1,-1,-1,-1,-1,-1,6585,4338,3,1265,1627,234,4338,3,1265,1638,234,3938,No
53333,3,3,3,3,3,3,33951,28622,11656,5435,6337,7227,1633,1542,1133,1333,1333,284,No
233333,-2,-2,-2,-2,-2,-2,3,3,3,3,3,3,3,3,3,3,3,513,No
53333,3,3,3,3,3,3,47254,43583,35245,27523,25928,26473,1723,3133,1723,1133,1111,1233,Yes
53333,3,2,2,7,7,7,2353,2433,2433,2433,2433,2433,53,3,3,3,3,3,Yes
123333,-2,-2,-2,-2,-2,-2,1613,136,3,3,3,3,136,3,3,3,3,3,No
23333,2,2,3,3,3,3,12492,11995,13324,14329,14338,14625,3,1528,1233,512,547,3883,Yes
53333,3,3,3,3,3,3,26735,26994,28331,27138,26499,27331,1533,1798,1635,966,1247,1533,No
73333,2,3,3,3,3,3,46526,47823,48753,49936,51132,52276,2373,2333,2333,2333,2333,2133,Yes
23333,3,3,3,3,3,3,18833,19434,18699,19324,16234,16639,1293,2333,2333,1333,1333,3333,No
173333,1,-1,-1,-1,-2,-2,3,6393,1693,3,3,3,6393,1693,3,3,3,3,No
233333,-1,-1,-1,-1,3,3,18568,-49,983,3682,3682,3,3,1329,3682,3,3,593,No
53333,3,3,3,3,3,3,53329,48347,49268,53437,37332,38332,2133,2333,2133,1433,1633,1633,No
173333,3,3,3,3,3,3,22683,13827,9522,13254,5523,6212,2333,2333,2333,3,2333,1323,No
163333,-2,-2,-2,-2,-2,-2,1343,1188,1276,372,372,372,1323,1276,372,372,372,372,No
93333,3,3,3,2,3,3,37326,43641,42142,35349,29793,26414,5333,3611,199,238,3,2333,No
233333,3,3,3,3,3,3,61943,63314,64699,66329,66836,68393,3333,3333,3333,2533,2632,2733,No
113333,3,3,3,3,3,3,113553,138387,111427,111697,111956,111325,4333,4833,4333,4333,4433,3874,Yes
63333,1,-2,-2,-1,-1,-1,3,3,3,153,1179,778,3,3,153,1179,778,496,No
53333,2,2,2,2,3,3,48286,49286,53336,48846,45944,46925,2133,1833,3,1624,1733,3333,Yes
53333,3,3,3,2,3,3,42391,44689,48172,46937,48573,53144,3333,4233,3,3333,3833,3,No
73333,3,3,3,3,2,2,35871,37174,37934,43651,39697,42253,1932,1632,3379,3,3233,3,No
33333,3,3,3,3,2,3,23135,21419,22278,24423,19985,15321,1653,1536,2651,3,2344,553,No
173333,-1,-1,-1,-1,-1,-1,272,272,272,755,759,632,272,272,755,759,632,2581,No
83333,3,3,3,3,3,3,83123,51347,44878,42138,28316,29523,1764,1936,2333,2333,2333,2333,No
33333,3,3,2,3,3,3,5293,8137,7738,13179,11932,13139,3333,3,3333,2333,1533,1333,No
43333,3,3,3,3,3,3,26133,26896,27961,28995,29612,33434,1533,1533,1533,1133,1333,1233,Yes
233333,3,3,3,3,3,3,2656,3678,4653,3234,4174,5133,1374,1346,1363,1333,1333,5333,No
23333,3,3,3,-2,-2,-2,12331,13446,3,3,3,3,5333,3,3,3,3,612,No
83333,3,3,3,3,3,3,77391,78198,78843,79855,79488,83331,2784,2887,3432,2793,2867,2894,No
153333,-1,-1,-1,-1,-1,-1,8319,5356,2441,4471,2441,3,5356,2441,4471,2441,3,3987,No
93333,3,3,3,3,3,3,25836,16919,17566,8718,6432,2655,1619,1266,1348,1332,1655,3,No
153333,1,-2,-2,-2,-2,-1,3,3,3,3,3,9243,3,3,3,3,9243,3,No
153333,3,3,3,3,3,3,52824,15214,16452,17281,18576,18783,4333,2333,2333,2333,2333,3333,No
213333,3,3,3,3,3,3,66517,63828,63713,61949,61938,59914,3333,2533,6259,5333,3333,5333,No
143333,-1,2,-1,-1,-1,-1,1953,1366,464,337,548,395,3,464,337,548,395,681,Yes
223333,-1,-1,-1,-1,-1,-1,7468,5345,4944,7383,2495,8365,5345,4949,7383,2495,8365,5574,No
123333,-1,-1,-1,-1,-1,-1,328,413,3337,1927,1838,2472,417,3312,1927,1838,2472,2341,No
233333,1,-1,-1,-1,-1,-1,3,2658,153,3573,2853,3,2658,153,3573,2853,3,3,No
53333,1,2,2,2,3,3,22321,22334,21347,19925,23638,18833,1333,2333,1333,1333,1333,1333,No
133333,2,2,-2,-2,-2,-2,1526,3,3,3,3,3,3,3,3,3,3,3,No
53333,1,2,3,3,3,3,26293,25492,19683,19271,19659,19915,3,1639,2333,1333,715,883,No
333333,3,3,3,3,3,3,37587,39183,39335,43251,41683,38978,2333,2333,3333,3333,3333,1533,No
93333,-1,-1,-2,-2,-2,-2,3333,3,3,3,3,3,3,3,3,3,3,3,No
153333,3,3,3,3,3,3,5877,6643,7438,8147,8354,7819,1268,1284,1271,426,283,484,No
73333,2,2,2,2,2,2,24799,24132,26335,27573,28321,27436,3,2633,2333,1233,3,1533,No
83333,3,3,3,3,3,3,71126,71339,69534,68262,73547,73343,4333,5332,4533,3333,3333,13333,No
143333,-1,-1,-1,-2,-2,-2,389,433,3,3,3,3,437,3,3,3,3,1263,Yes
243333,-1,-1,-1,-1,-1,-1,2433,152,3253,2391,1182,321,152,3253,2391,1182,321,118,Yes
53333,-1,-1,-1,-1,-1,-1,651,651,1372,1713,651,646,651,1372,1713,651,646,651,Yes
83333,3,3,3,3,3,3,124224,124762,125778,128293,127839,128714,4574,4737,5753,5333,4333,4341,No
193333,3,3,2,3,3,3,7188,9521,9224,13262,13383,13372,2459,3,1233,3333,533,513,No
93333,3,3,3,3,3,3,41138,38755,38448,37612,36174,33769,2333,1866,1347,1365,1341,1533,No
173333,1,-1,-1,-1,-1,-1,3,1295,3,376,3,376,1295,3,376,3,376,3,No
93333,3,3,3,2,2,2,38355,39413,41181,41731,44333,45651,1733,2434,1533,3333,2533,633,No
113333,3,3,3,3,3,3,56373,59635,63179,66637,68337,73448,4533,4533,4533,2533,3533,5833,No
93333,-1,-1,-1,-1,-1,-1,2943,936,669,3,433,182,936,669,3,433,182,5634,No
323333,3,3,3,3,3,3,34818,22718,9398,13222,13791,13498,1693,1533,1333,3628,1341,1336,No
83333,1,-2,-2,-2,-2,-2,3,3,3,3,3,3,3,3,3,3,3,3,Yes
313333,-2,-2,-2,-2,-2,-2,594,235,5641,3,3,3,477,5648,3,3,3,2287,No
263333,3,3,3,3,3,3,153739,151527,155381,156138,145251,139784,6911,7514,6756,5176,5233,5733,No
53333,3,3,3,3,3,3,28157,28439,27589,27875,28539,29232,1433,1773,1446,1533,1533,1373,No
53333,3,3,3,3,3,3,52775,54397,55328,42511,31332,34513,2533,2333,2333,5333,4333,3333,Yes
53333,3,3,3,3,3,3,44498,41897,17334,16544,14787,15975,4333,4333,2333,3333,3333,3333,No
243333,3,3,3,3,3,3,187431,186968,187967,187731,188633,185252,8233,8333,8333,7325,6533,7333,No
233333,-1,-1,-1,-1,-1,-1,2454,1197,4556,4316,4316,4316,1197,4566,4316,4316,4316,4316,No
233333,3,3,3,3,3,3,4827,5635,7719,7631,12143,16145,2333,3353,5333,5333,5333,5333,No
53333,3,3,3,3,3,3,19889,23451,23426,19894,23294,23145,1533,1633,1633,1333,933,1333,No
173333,-1,-1,-1,-1,-1,-1,1333,1359,886,1342,1577,1574,1359,886,1351,1577,1574,287,No
53333,3,3,3,3,3,3,26159,27222,27954,26732,26993,25758,1833,1533,1833,1333,1233,1233,No
53333,3,3,3,3,2,2,34448,35545,36623,43767,41495,42377,1975,1953,5133,1733,1733,733,No
23333,1,2,3,3,3,3,11871,11375,13623,11355,11239,11299,3,1265,1333,244,533,533,No
23333,1,-1,-1,-1,-1,-1,3,893,467,533,3,647,893,467,533,3,647,3,No
123333,3,3,3,3,3,3,64349,65984,66825,68823,69776,71297,3333,2533,3133,2733,2833,2833,No
43333,3,3,3,3,3,3,13389,11413,12973,13246,11324,9798,1233,1751,1327,253,385,1333,No
133333,-2,-2,-2,-2,-2,-2,2811,1355,8393,5524,4973,1333,1355,8393,5549,4973,1333,1333,No
233333,3,3,3,3,3,3,53757,52936,54454,53457,55128,52788,3333,3333,2333,2533,2533,2333,No
63333,3,3,3,3,3,3,37878,35511,28894,21556,21494,21838,3333,2333,1633,3333,2833,3,No
63333,3,3,3,3,3,3,23334,23517,23261,22832,24234,24928,3333,3333,3333,2333,2333,2333,No
133333,-1,-1,-1,-1,-1,-1,3262,3262,326,6198,326,326,3262,326,6198,326,326,326,No
183333,-2,-2,-2,-2,-2,-2,435,4445,5347,233,745,3,4445,5347,233,745,3,3,No
143333,3,3,3,3,3,3,13859,16229,16459,14753,13437,14745,5333,1286,1476,423,3333,1333,No
233333,3,3,3,3,3,3,5442,5142,5335,5661,3935,4463,1213,3116,1333,2333,2333,2333,No
233333,-2,-2,-2,-2,-2,-2,363,3,3,3,133,933,3,3,3,133,933,715,No
153333,-1,-1,-1,-2,-2,-1,3853,227,3,3,3,1533,227,3,3,3,1533,1636,No
363333,1,-2,-2,-2,-2,-2,3,3,3,3,3,3,3,3,3,3,3,3,No
113333,2,3,3,3,3,3,99876,72548,74379,75878,78533,83451,3333,3333,3333,3533,3333,3333,Yes
53333,3,3,3,3,3,3,49959,47675,48349,46192,45272,46233,2133,2426,2133,1633,2333,1933,No
173333,-1,-1,2,-1,-1,-1,356,1472,736,736,736,736,1536,3,736,736,736,736,No
213333,3,3,3,3,3,3,26311,24835,25813,27371,27817,28431,2333,1833,2333,1533,1331,1191,No
133333,3,3,3,3,3,3,29386,19391,17916,12233,6741,-24,1433,1536,1239,3,3,3,No
83333,3,3,3,3,3,3,75564,77738,78888,83466,28186,28445,3436,3518,3558,1233,1133,1533,No
53333,3,3,3,3,3,3,47425,48171,46466,47226,46917,47571,2133,2133,2135,2333,1833,3533,No
153333,2,3,3,3,3,3,89336,93337,84935,86814,73827,63284,4327,4334,5316,5334,3333,5335,Yes
233333,-2,-2,-2,-2,-2,-2,34819,165,1853,1538,165,165,165,1853,1538,165,165,165,No
43333,3,3,2,3,3,3,29195,32343,31253,31962,32752,33571,3653,3,1533,1322,1533,1221,No
83333,-2,-2,-2,-2,-2,-2,456,3351,9452,1584,2233,7342,3366,9481,1588,2236,7373,4186,No
363333,-2,-2,-2,-2,-2,-2,3337,3,3,3,3,1131,3,3,3,3,1131,3439,No
93333,-2,-2,-2,-2,-2,-2,1944,3,3,3,3,3,3,3,3,3,3,3,No
153333,-1,-1,-1,-1,-1,-1,4235,1264,13833,2531,4461,1243,1264,13833,2531,4461,1243,165,No
233333,1,-2,-1,-1,-1,-1,3,3,249,3,449,1533,3,249,3,449,1533,3,No
73333,3,3,3,3,3,3,75343,75735,69514,69312,69412,68692,3333,3333,3133,3333,3333,2733,No
83333,3,3,3,3,3,3,73813,72231,73953,69366,57435,39322,3233,3531,2533,2333,2333,1333,No
33333,3,3,3,3,3,3,24358,23798,23371,23496,26562,27346,3333,4333,3333,5333,5333,3333,No
143333,3,3,3,3,3,3,3886,4936,5233,6236,7143,8161,1133,1533,1133,1333,1133,1333,No
23333,3,3,3,3,3,3,18919,16743,17857,18313,18333,17294,1633,1687,1143,1833,1333,3,No
33333,3,3,3,3,3,3,28347,28296,25819,26439,26431,26448,2333,2393,1718,1133,1333,2333,No
53333,3,3,3,3,3,-2,2568,3589,4638,4919,3,3,1373,1389,1333,3,3,3,No
33333,3,3,3,3,3,3,33342,29337,29956,29782,27293,27865,1533,1485,2333,1333,1314,4413,Yes
253333,3,3,3,3,3,3,53122,44742,43194,41381,33246,32948,2327,2323,1513,1333,1333,7333,No
163333,-2,-2,-2,-2,-2,-2,386,4194,196,7733,3113,3484,4194,196,7741,3113,3484,2475,No
83333,3,3,3,3,3,3,73723,72151,73888,75345,75343,75211,3233,3533,3333,2833,2933,2933,No
163333,-2,-2,-2,-2,-2,-2,316,1599,2328,1798,1333,1442,1617,2378,1798,1333,1442,3,No
33333,3,3,3,3,3,3,9211,9133,13165,11441,11479,11719,1154,1186,1462,533,433,434,No
53333,3,3,3,3,3,3,48971,38736,26945,27541,27689,28868,1754,1533,3338,976,2333,1377,No
363333,-2,-2,-2,-2,-2,-2,993,993,993,993,993,993,993,993,993,993,993,4973,No
53333,-1,-1,-1,-1,-1,-1,1332,1464,1722,316,2615,2134,1464,1722,316,2615,2134,3379,No
33333,2,3,3,2,2,2,15348,16795,18524,19923,19335,23994,2333,2333,2333,3,2333,3,No
73333,3,3,3,3,3,3,31337,34439,25173,23921,18229,23915,4333,3369,3333,2333,3333,3333,No
83333,3,3,3,3,3,3,73267,74425,76347,51153,43193,44233,2971,3435,1753,1593,1733,1972,Yes
63333,3,3,3,3,3,3,7885,9244,11382,12133,16891,17615,1533,2333,1242,5333,1333,733,Yes
233333,-2,-2,-2,-2,-2,-2,3,3,3,3,3,3,3,3,3,3,3,3,Yes
143333,-2,-2,-2,-2,-2,-2,137,232,137,137,137,137,232,137,137,137,137,137,No
183333,-2,-2,-2,-2,-2,-2,-23,5631,2771,393,3,3,5654,2771,393,3,3,999,No
363333,1,-2,-2,-2,-2,-2,3,3,3,3,3,3,3,3,3,3,3,3,No
233333,-1,-1,-1,-1,-1,-1,779,863,496,2755,2348,2318,863,496,2763,2348,2318,3311,No
263333,3,3,3,3,3,3,82156,83383,85346,87623,89566,91532,3611,3712,3833,3533,3433,3133,No
133333,-1,-1,-1,-1,-1,3,1493,1492,1313,1313,2346,1574,1492,1313,1313,2346,574,1995,Yes
183333,3,3,3,3,3,3,54972,42329,42371,39649,39221,43731,2333,2332,2333,2333,2333,2333,No
273333,3,3,3,3,3,3,39334,28963,23321,17934,13653,12864,1523,1719,1233,1333,2333,3322,No
153333,3,3,3,3,3,3,69235,69437,69232,71389,65793,66651,2533,3333,3367,2344,2419,2533,No
233333,-2,-2,-2,-2,-2,-1,355,3,916,3,3,8878,3,916,3,3,8878,833,Yes
73333,3,3,3,3,3,3,22438,24355,25359,26434,26993,28551,2333,2333,1533,1333,2333,1533,No
533333,-2,-2,-2,-2,-2,-2,2143,3919,3572,2749,2143,3139,3919,3763,2749,2143,3139,2143,No
53333,3,3,3,3,3,3,46833,37395,38591,43337,32263,27649,1634,1833,2233,1433,1133,1333,Yes
213333,-1,-1,-2,-2,-2,-2,2818,3,3,3,3,3,3,3,3,3,3,3,No
263333,3,3,3,3,3,3,66433,67134,67768,69333,73166,71377,2433,2496,2429,2599,2827,2353,No
183333,-1,-1,-1,-1,-1,-1,363,123,363,363,453,93,123,633,363,453,3,3,No
33333,1,2,2,2,2,2,27735,28452,29693,33236,33339,28218,1533,2333,1533,1344,3,2333,Yes
93333,3,3,3,3,2,2,22259,23418,24443,26695,25967,26946,1838,1438,2663,3,1433,2333,Yes
33333,3,3,3,2,3,3,27395,25947,33473,27943,28397,29339,2333,5333,3,1233,1233,1233,No
73333,3,3,3,3,3,3,61217,62631,63993,64355,56195,43833,3333,3333,3333,1933,1633,2633,No
233333,3,3,3,3,3,3,74566,73733,73624,73928,72363,72393,3213,3334,3815,3334,3336,4312,No
133333,3,3,3,3,3,3,133927,133658,132326,122834,121663,122332,7333,5336,5333,5333,6333,13333,No
163333,3,3,3,3,3,3,78623,65315,52893,53275,51337,53349,3333,4333,2533,2533,3333,2833,No
323333,-2,-2,-2,-2,-2,-2,1259,5152,4257,-3,-3,673,5177,4278,3,3,673,11288,No
433333,3,3,3,3,3,3,68835,63549,63347,65538,66954,68411,2633,3333,3333,2333,2332,3323,No
333333,-1,-1,-1,-1,-1,-1,1893,1573,393,393,393,393,1573,393,393,393,393,1893,No
23333,3,3,3,3,3,3,14248,15733,17143,18127,18635,16351,2333,2333,1633,1333,1333,1333,No
53333,3,3,3,3,3,-2,27314,28353,33299,33763,3,3,1533,3333,4333,3,3,3,No
133333,2,2,2,2,2,2,29668,32463,33353,34333,34647,35348,3633,1733,1533,1533,1433,3,No
233333,3,3,3,3,3,3,194747,197331,196787,194632,198839,196553,9333,7133,7133,7433,7233,7333,No
243333,1,-2,-2,-2,-2,-2,3,3,3,3,3,3,3,3,3,3,3,3,No
233333,-2,-2,-2,-2,-2,-2,3,3,3,3,3,3,3,3,3,3,3,3,No
333333,3,3,3,3,3,3,131763,132773,133595,132683,128557,125933,4733,4995,4516,4334,4388,3886,No
113333,3,3,3,3,3,3,51276,52364,53163,54331,53324,51317,3333,3331,3333,3333,2333,3333,No
33333,3,3,3,3,3,3,27276,26937,26679,27779,28691,29726,2333,2533,2333,2333,2333,2333,Yes
133333,1,-2,-2,-2,-2,-2,-78,-78,-78,-78,-78,-78,3,3,3,3,3,3,No
163333,3,3,3,3,3,3,45835,45474,42631,33581,29827,19356,2333,2333,1433,633,3,3,No
113333,3,3,3,3,3,3,52426,45137,44313,34823,36335,25976,1772,1933,1815,2333,1533,2333,No
393333,3,3,3,3,3,3,7653,8533,4393,8342,7611,8318,3331,2313,6533,2333,1333,1333,No
333333,3,3,3,3,3,3,45117,43463,14291,7331,13318,6213,1281,1393,1333,5314,2333,1333,No
123333,3,3,3,3,3,3,23578,21742,23384,24268,24665,21833,2333,2333,1312,1339,1333,1333,No
273333,3,3,3,3,3,3,162935,156151,127423,126824,115961,112929,5385,4795,4473,3847,3943,5333,No
283333,-2,-2,-2,-2,-2,-2,43683,1888,1592,1312,486,886,1888,1592,1312,486,1336,438,No
153333,3,3,3,3,3,3,67852,68312,73233,71321,72235,73611,2533,3333,3233,3333,3333,3333,No
83333,3,3,3,3,3,3,22113,21537,13237,13997,13914,13685,1633,1733,1433,233,1333,3,No
23333,1,-1,-1,-1,-1,-1,-19,3353,883,473,243,3,4543,883,473,243,3,3,No
213333,3,3,3,3,3,3,44334,46255,53486,54319,58391,61633,3333,5333,5333,5333,4533,5333,No
233333,-2,-2,-2,-2,-2,-2,3,3,3,3,3,3,3,3,3,3,3,3,No
53333,3,3,3,3,3,3,48357,48457,44932,23324,18833,18387,2337,1351,1561,628,775,1632,No
293333,-1,-1,3,3,3,3,168,569,1431,1533,834,931,569,1333,1333,233,265,533,No
133333,3,3,3,3,3,3,75818,76887,78178,79858,74785,54849,2745,2939,3533,3333,1989,1987,No
83333,3,3,3,3,3,3,77535,78579,67397,53214,48738,3863,3313,3361,2333,1333,3863,3,No
233333,3,3,3,3,3,3,118729,121398,125899,128933,129427,132338,4874,6693,7333,4533,5333,4682,No
153333,-1,-1,-1,-1,-1,-1,933,598,1362,3,1813,3,598,1362,3,1813,3,3163,No
33333,3,3,2,2,2,2,13456,13164,12668,15338,14532,15531,3233,3,2935,3,1386,3,Yes
63333,1,2,2,2,2,2,5387,7236,8134,7825,8583,8333,2413,1131,3,886,3,332,No
223333,3,3,3,3,3,3,43436,46883,44179,44734,44997,45199,5312,2533,2333,2333,3333,3333,No
243333,3,3,3,3,3,3,186969,167474,168381,166589,165981,165951,5513,6333,8838,6336,6333,6333,No
143333,-2,-2,-2,-2,-2,-2,518,518,518,518,518,668,518,518,518,518,668,518,No
413333,-2,-2,-2,-2,-2,-2,3,8417,3,2833,3,3,8417,3,2833,3,3,533,No
143333,3,3,3,3,3,3,47922,49933,51983,54636,55223,56527,2713,2763,3386,2333,2382,2333,No
143333,-1,-1,-2,-1,-1,-1,4883,3,3,6563,3617,3,3,3,6563,3617,3,2773,Yes
83333,3,3,3,3,3,3,74973,66613,66437,54631,49219,53394,3113,2627,1853,1873,1773,1833,No
253333,-1,-1,-1,-1,-1,-1,1962,82,82,82,82,82,82,82,82,82,82,4399,No
233333,3,3,-2,-2,-2,-2,24635,3,3,3,3,3,3,3,3,3,3,3,No
133333,1,-2,-2,-2,-2,-2,-4894,-4894,-4894,-4894,-4894,-4894,3,3,3,3,3,3,No
183333,3,3,3,3,3,3,85557,73121,68653,67895,68442,73131,3233,2533,3333,2533,3333,5333,No
153333,3,3,3,3,3,3,136736,125651,116684,131581,77741,77264,4486,4235,3161,2647,2669,2669,No
163333,3,3,3,3,3,3,36373,35996,35275,34873,35677,34942,4332,5393,6333,5333,5333,4333,No
363333,-2,-2,-2,-2,-2,-2,3,3,3,3,3,3,3,3,3,3,3,3,Yes
23333,3,3,3,3,3,3,15852,16861,17884,18593,18959,19347,1579,1632,1338,677,692,1577,Yes
53333,3,3,3,3,3,3,34265,34175,33392,28343,24384,22643,2333,2333,2333,2333,1333,1333,No
53333,1,2,3,3,3,3,26335,25583,26649,27584,28135,28878,3,1481,1416,967,1156,1333,No
63333,1,2,2,2,2,2,49335,48241,52222,52777,51332,55489,3,4763,2333,3,5333,2333,Yes
53333,3,3,3,3,3,3,48831,46763,44332,42942,23133,23163,2332,4228,1633,933,733,813,No
213333,3,3,3,3,3,3,41826,42823,44156,44864,45768,48234,1523,1856,1564,1468,3333,2333,No
13333,3,3,3,3,2,3,8536,8617,7932,9166,8885,9185,1117,1332,1566,3,429,182,No
23333,1,2,2,2,3,3,17973,17389,23491,19833,19734,19613,3,3733,3,1333,2333,713,No
83333,3,3,3,3,3,3,65484,66798,68123,73388,71345,72314,3333,3333,3139,3333,3333,3333,No
183333,-2,-2,-2,-2,-2,-2,3,3,1343,258,3,3,3,1343,258,3,3,3,No
363333,-1,-1,-1,-1,-1,-1,646,3,743,871,1983,3,3,743,871,1983,3,3,No
193333,3,3,3,3,3,3,66859,68234,73339,65845,67347,73396,3354,3529,3333,2633,4333,3333,No
93333,3,3,3,2,2,2,37333,38382,41153,41677,42191,43371,2333,4333,1533,1533,2333,2333,No
123333,-2,-2,-2,-2,-2,-2,3,3,3,3,3,3,3,3,3,3,3,3,No
63333,3,3,3,3,3,3,26353,23938,24215,17728,18387,17733,1413,1533,1173,532,597,469,No
263333,3,3,3,3,3,3,81745,83371,85128,86913,88637,93682,2984,3133,3233,3172,3473,6994,No
183333,-1,-1,-1,-2,-2,-2,1252,23,-823,-1143,3,3,23,3,3,2333,3,153,No
233333,-2,-2,-2,-2,-2,-2,3,3,3,3,3,3,3,3,3,3,3,3,Yes
353333,-2,-2,-2,-2,-2,-2,1143,3,4133,3,3,3,3,4133,3,3,3,3,No
83333,3,3,3,3,3,3,17816,18395,17374,14298,12259,13498,3333,2333,1333,2333,2333,2333,No
53333,3,3,3,3,3,3,42941,44332,43378,28348,28477,29356,1833,2122,1633,1333,1333,1333,No
233333,3,3,3,3,3,3,232139,232431,231911,231971,231351,231933,7333,7333,7333,7333,7333,7333,No
53333,3,3,3,3,3,3,46973,36263,29311,27932,28274,27635,3335,2333,2333,2333,1333,2333,No
33333,3,3,3,3,3,3,26333,27338,28425,29233,21575,22329,1453,1563,1353,1333,831,1333,No
53333,2,2,2,2,2,3,17328,23543,21919,23828,23272,18816,3828,2333,633,3,637,733,Yes
73333,-1,-1,-1,-1,3,-1,3838,1933,6384,4286,2333,933,1933,6384,4292,3,933,1422,No
33333,3,3,3,3,3,3,28467,29792,29739,24953,25248,25139,1814,1459,1373,871,893,1375,Yes
73333,1,2,3,3,3,3,9518,9217,13557,11576,12383,13183,3,1533,1233,1333,1333,533,Yes
23333,3,3,3,3,3,3,17543,17888,18577,18111,19114,17338,2133,1733,3533,2333,1333,1333,Yes
143333,-1,-1,-1,-1,-1,-1,1352,381,2281,437,1323,333,381,2293,437,1323,333,3,No
93333,3,3,3,3,3,3,34672,35273,36153,36528,37128,37348,1562,1832,1633,1333,1333,3,No
263333,-2,-2,-2,-2,-2,-2,8154,1365,717,717,2325,1117,1365,717,717,2325,1117,891,No
153333,1,-2,-2,-2,-1,-1,3,3,3,3,1966,533,3,3,3,1966,533,754,No
153333,-2,-2,-2,-2,-2,-2,7163,5253,3,3,3,3,5279,3,3,3,3,3,No
