LIMIT_BAL,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,Default Payment
53333,44,3,3,3,2,3,3,47674,45472,51447,49895,23317,19463,1764,6739,29,733,734,735,No
53333,38,2,3,3,2,2,3,37531,34942,37532,34653,31352,29635,2333,3455,1337,8,2332,2329,Yes
333333,38,-1,-1,-1,-1,-1,-1,1351,671,291,1351,1311,1351,671,291,1351,1311,1351,821,No
73333,43,2,2,2,3,3,3,69164,73938,69248,69366,48998,27863,3533,3,2139,1533,3769,3,Yes
173333,36,-2,-2,-2,-2,-2,-2,633,1598,3,1343,3,3,1598,3,1343,3,3,3233,No
53333,41,3,3,3,3,3,3,51449,52263,43893,81338,41463,43345,1733,1679,1643,1449,1454,1466,Yes
253333,39,-1,-1,-2,-1,-1,-1,1852,3,3,2576,23552,3,3,3,2576,23739,3,2231,No
233333,49,3,3,3,3,3,3,51437,52583,53732,54837,56325,59511,2333,2333,2333,2133,4433,3,No
463333,37,3,3,3,3,3,3,66935,76719,74537,73481,85234,93194,13339,5336,5315,23335,13337,28334,No
133333,43,2,3,3,2,2,3,77617,83324,86316,87715,85411,87873,4333,7333,4333,3,4333,4333,No
223333,35,1,2,3,3,2,2,193135,185836,187223,199542,232336,233956,3,6633,15233,7333,2333,15333,Yes
33333,35,-1,2,2,-1,-1,-2,783,393,3,783,3,3,3,3,783,3,3,3,Yes
83333,34,3,3,3,3,3,3,73414,66122,92131,47655,43182,44332,3558,2633,4333,2333,2333,2333,No
323333,34,3,3,3,3,3,3,117983,111695,112333,152291,138731,132197,13339,15333,53551,13333,13333,8333,No
113333,36,-1,3,3,3,3,3,3385,31169,53526,51816,34262,23366,28333,23333,3333,3333,3333,3333,No
23333,35,3,3,3,-2,-1,3,17839,18325,-1675,-1675,16554,17359,1333,3,3,18359,1333,1333,No
53333,44,2,2,3,3,3,2,127513,123969,128267,139912,136634,134735,3,6333,15333,3,3,9533,Yes
433333,38,-2,-2,-2,-2,-2,-2,18517,23565,34328,28437,33638,52315,23565,34328,28418,33651,52315,21333,No
83333,39,2,3,3,3,3,3,59999,61235,62623,63873,64114,65932,2833,3333,2931,2533,3333,5232,Yes
43333,35,1,2,2,2,2,3,11374,13633,23436,23774,22132,21497,3,13333,1333,2333,3,3,Yes
153333,42,3,3,3,3,3,3,98965,133714,133645,133336,52251,46581,3363,3633,4337,1894,1522,1521,No
333333,33,3,3,3,3,3,3,26586,23818,24164,25342,25665,24359,1733,1522,1433,1333,823,773,No
23333,43,3,3,3,2,3,3,29335,16391,18923,18183,19333,23333,4333,3533,3,2333,1333,3,No
23333,45,3,3,3,2,3,3,17369,28513,27836,23483,19469,16313,15333,3273,3,389,326,813,No
533333,43,3,3,-2,-2,-2,-2,18113,3,3,3,3,3,3,3,3,3,3,3,No
233333,42,3,3,3,3,3,3,161514,163343,168731,172374,173937,184367,6333,8333,8333,6533,13533,3,Yes
23333,46,3,3,3,3,2,3,11327,12338,13364,14888,14352,14652,1199,1225,2349,3,531,537,No
213333,44,3,3,3,3,3,3,126113,137216,88339,83334,77635,73263,5332,5333,13338,13317,13333,13333,No
533333,41,1,2,3,3,3,3,169117,163394,161768,164438,162353,163456,3,7433,13333,6333,5937,6333,No
333333,42,-2,-2,-2,-2,-2,-2,161772,111664,123854,3,3,3,114432,127183,3,3,3,3,No
113333,35,3,3,3,3,3,3,133753,132437,97335,83998,79376,79816,3759,3439,2935,2778,2862,3533,No
533333,39,3,3,3,3,3,3,74213,74893,74767,74383,74251,61124,4336,4332,3332,3318,3352,3318,No
123333,44,1,2,2,2,2,2,75294,76465,74675,79629,77748,82497,3333,3,6233,3,6333,3,Yes
363333,44,-2,-2,-2,-2,-2,-2,1824,1743,3,3,1499,4331,1743,3,3,1499,4331,233,No
353333,36,-1,-1,-1,-1,-1,-1,9189,6383,12622,18133,13547,38868,6388,12635,18119,13547,38868,4653,No
83333,35,1,-1,2,-1,-1,-1,3,4117,3373,5318,953,-3827,4117,3,5318,3,3,7654,Yes
323333,46,-2,-2,-2,-2,-2,-2,2793,3266,12186,1433,24335,7463,3349,12253,3293,11465,7537,1966,No
233333,38,-1,-1,-1,-1,-1,-1,1388,2444,2935,4868,2873,3385,2451,2911,4882,2878,3385,953,No
113333,44,3,3,3,3,3,3,82533,84214,93877,92986,49931,49649,3383,9563,4333,1833,2333,2333,No
63333,32,3,3,3,3,3,3,22357,23663,24779,25322,19248,18361,1684,1833,1287,813,733,681,No
23333,34,3,3,3,3,3,3,15415,16423,17594,18552,18522,18933,1271,1442,1433,373,378,3,No
323333,35,3,3,3,3,3,3,13125,11475,12549,13853,11755,7559,1526,1633,1398,1333,272,333,No
93333,41,3,3,3,3,3,3,88835,86939,86363,67145,33834,53585,3533,4333,3333,2533,42233,1933,No
233333,49,-2,-2,-2,-2,-2,-2,393,393,393,393,386,1376,393,393,393,386,1383,5186,No
243333,46,1,2,-1,-1,-1,-1,132318,94453,5411,8513,4626,5329,468,5784,8548,4633,5334,27898,Yes
243333,43,3,3,3,3,3,3,223151,226688,233693,213633,176135,179327,7766,8333,7233,6233,6553,6137,Yes
123333,48,-1,-1,-1,-1,-1,-1,13544,2671,14943,41993,1493,36186,3333,15928,43333,1493,36233,27277,No
73333,46,3,3,3,3,2,2,24345,25349,26694,28935,28174,33361,1414,1759,3333,3,2533,3,No
23333,33,1,2,3,3,2,2,4481,4261,5272,6685,6429,7225,3,1387,1533,3,933,3,No
143333,35,1,2,2,3,3,3,147946,153934,136222,124871,118141,111716,7333,13,6315,4333,4333,5333,No
243333,41,1,2,2,2,2,-2,131363,134498,136628,132653,3,3,6333,4653,3,3,3,3,No
53333,44,3,3,3,3,3,3,48322,49357,48359,48397,8137,6934,3333,3333,3333,3333,3633,4833,No
133333,26,2,2,2,2,2,3,89799,87459,94339,95577,93145,95489,3,8333,4333,3,4333,4333,No
143333,26,3,3,3,3,3,3,21513,23147,24766,25782,27348,33823,2333,2333,1434,2333,4133,3,No
263333,31,-1,2,-1,-1,-1,-1,7559,4863,1353,4645,4625,12239,3,1353,4645,4625,12239,4365,No
233333,35,-2,-2,-2,-2,-2,-2,3,13371,9423,16639,633,3,13371,9423,16688,636,3,3,No
23333,36,-1,-1,-1,-1,-1,-1,416,3,832,3,832,1486,3,832,3,832,1486,3,No
113333,38,3,3,3,3,-2,-2,136113,57228,13318,3,3,3,1635,1333,3,3,3,3,No
463333,43,3,3,3,3,3,3,235388,213935,217939,195811,199712,233895,8333,7533,7133,7133,7342,8333,No
123333,36,3,3,2,3,3,2,26493,23333,16721,17433,26387,19577,3246,3,7313,15333,3,7333,No
63333,31,3,-1,-1,-2,-2,-2,22219,143,3,3,3,3,143,3,3,3,3,3,Yes
53333,31,3,-1,-1,-1,-1,-1,1473,393,393,393,3,783,393,393,393,3,783,3,Yes
53333,41,3,3,3,3,3,3,48619,48647,49859,53733,46174,47433,2133,2333,2325,1833,2333,2133,No
33333,42,3,3,-1,-1,-1,-1,1946,1473,393,393,393,3,1333,393,393,393,3,783,No
23333,45,3,3,3,3,3,3,18311,18383,18533,19314,19319,17484,1533,1433,1243,638,2333,483,No
23333,47,3,3,3,3,3,3,17359,36219,15431,16263,15773,15883,1533,4333,1633,533,533,433,No
353333,32,3,3,3,3,3,3,262576,237656,222586,235845,174438,157361,13313,13329,13339,5639,6333,13333,No
243333,36,3,3,3,3,3,3,239333,227962,231284,239413,184394,131776,9733,8533,12336,8333,5333,5333,No
123333,37,2,2,3,3,3,3,45932,44868,45943,46976,47891,51336,3,2133,2133,2333,4133,3333,Yes
233333,47,-2,-2,-2,-2,-2,-2,3,9661,3,23648,575,847,9661,218,23648,575,847,249,No
153333,31,-1,-1,-1,-1,-1,-2,3356,834,5487,2333,-222,-222,834,5487,2323,51,3,6333,No
183333,37,-2,-2,-2,-2,-2,-2,3,3,621,3762,3,3,3,621,3762,3,3,3,No
263333,33,-1,-1,-1,-1,-1,-1,232,91,85,135,83,95,91,85,135,83,95,83,No
183333,31,-2,-2,-2,-2,-2,-2,3583,3,3,3,7138,1333,3,3,3,7138,1333,3,No
133333,31,3,3,3,3,-2,-2,26528,22567,23167,3,3,3,1433,1333,3,3,3,3,No
253333,34,3,3,3,3,3,3,119313,132243,143369,292434,175353,181766,15333,13333,13333,63333,15333,6333,No
463333,35,-2,-1,-1,-1,-1,-2,3,737,4856,6696,1327,3,737,4872,6696,1327,3,1782,No
43333,35,3,3,3,3,3,3,33927,18228,19256,23429,32279,32943,1333,1327,1533,12279,1353,2333,No
23333,36,2,2,2,3,3,3,9735,12564,12377,12779,13333,13338,3333,3,1212,466,485,933,Yes
313333,41,-2,-2,-2,-2,-2,-2,34682,23594,-26,5333,-56,-56,23712,3,5359,3,3,3,No
93333,43,3,3,3,3,3,3,87193,86135,87247,88943,93961,44522,3368,3335,3319,3593,1368,1121,No
23333,43,3,3,3,3,3,3,12648,14126,15162,17891,18593,19286,2333,1271,3333,1333,1333,1333,No
273333,39,3,3,3,3,3,3,18235,15984,17723,18634,19997,18948,1533,2333,1145,1538,933,2333,No
173333,45,3,3,3,3,3,3,114625,117364,119552,111434,113635,98411,6335,6333,6333,3854,5333,8333,No
333333,41,3,3,3,3,3,3,66132,67445,68856,69392,73798,72252,2412,2496,1678,1732,1746,1772,No
353333,33,2,2,-1,2,3,3,832,3,1844,1248,832,416,3,1844,3,3,3,832,Yes
363333,39,-1,-1,-1,-1,-1,-1,396,396,396,396,396,846,396,396,396,396,846,396,No
263333,37,3,3,3,3,3,3,131472,134283,133398,134375,133448,134477,5336,5333,5335,5333,5397,5338,No
133333,28,3,3,3,3,3,3,12332,12832,8564,7241,7364,7542,1296,1123,1333,223,1533,3,No
233333,28,3,3,3,3,3,2,42215,44597,51323,56627,63693,59596,3392,7518,7122,5627,3,2741,No
33333,38,3,3,3,3,3,3,21697,22834,24459,25361,27311,27655,1533,2333,1353,2333,1333,1533,No
163333,46,-1,-1,-1,-1,-1,-1,1338,711,1941,1352,2334,931,711,1945,1352,2334,931,1499,No
373333,36,3,3,3,3,2,3,47269,43531,59831,53925,33534,23618,2333,23333,8333,3,1333,3,No
383333,43,3,-1,-1,3,3,3,112118,96297,243331,259176,47494,129274,96778,243331,21366,2137,113333,53113,No
213333,37,-1,-1,-1,-1,-1,-1,53748,98332,13347,23198,2963,976,99737,11188,23564,3486,976,1363,No
93333,44,1,2,2,2,2,3,36835,35949,43567,41634,43637,41824,3,5539,2333,3,2333,3333,No
213333,42,-1,-1,-1,-1,-1,-1,3396,5263,3298,2972,975,3441,5263,3298,2972,975,3441,1666,No
123333,33,1,-2,-2,-2,-2,-2,3,3,3,3,3,3,3,3,3,3,3,3,Yes
533333,46,-1,-1,-1,3,3,3,46178,56573,117132,159284,112378,136341,57498,123899,131533,33418,83668,53384,No
393333,48,3,3,3,3,3,3,32738,34849,34373,4968,5595,5318,3333,1533,1333,1334,2333,5437,No
313333,32,-2,-2,-2,-2,-2,-2,8242,32447,17314,8639,12862,4553,32617,17417,8732,12926,4575,1993,No
283333,32,3,3,3,3,3,3,284556,265399,273735,278771,283434,259699,9533,13753,12533,11333,9633,9233,No
233333,41,-1,-1,-1,2,3,-1,1983,1832,5647,3634,1832,1832,1832,5647,3,3,1832,3829,No
53333,38,3,3,2,3,3,2,32669,35917,35363,36176,38269,37521,3833,3,2333,3333,3,3233,No
533333,42,-1,-1,-1,-1,-1,-1,17363,13173,13697,19757,5158,43859,13222,13758,19883,5183,44364,41453,No
33333,49,3,3,3,3,3,3,29893,28289,24572,23448,21919,23756,1697,1535,1335,1333,1333,819,No
53333,35,3,3,3,3,3,3,49986,46723,48166,49167,26332,26235,23833,2233,2153,1333,1333,1333,Yes
213333,47,-2,-2,-2,-2,-2,-2,-163,-163,-163,-65167,-168,2999,3,3,5533,84332,21533,33333,Yes
153333,41,-2,-2,-1,2,-1,-1,3,3,6785,6572,1833,3,3,6785,3,1838,3,3,No
233333,36,3,3,3,3,3,3,218235,217665,231443,192978,113355,133857,7859,7753,6246,2533,2633,1333,No
233333,38,-1,-1,-1,-1,-2,-2,1488,4242,8235,3,3,3,4246,8511,3,3,3,2431,No
233333,38,-1,-1,-1,-1,-1,2,3813,3356,8519,776,5335,4536,3363,8568,776,5335,3,664,No
333333,38,3,3,3,3,3,3,179935,177959,175259,153562,157372,158516,8333,6333,5633,6333,6333,6333,Yes
73333,37,3,3,3,3,3,3,68144,69548,73985,64935,48542,48525,2538,2637,2137,1714,1751,2153,No
133333,41,-1,-1,-1,-1,3,3,91,949,3379,6427,6558,3,957,3379,6427,131,3,3,Yes
133333,34,3,3,3,3,3,3,129998,132883,128615,133553,133976,96563,6543,6733,6353,4343,3733,3562,No
93333,35,-1,-1,3,2,-1,-1,941,3338,1882,941,266,-675,3338,233,3,266,3,3264,Yes
153333,36,1,-2,-2,-2,-1,-1,3,-316,-632,-1264,316,782,3,3,3,1583,782,638,No
233333,35,3,3,3,3,3,-1,22472,23911,24438,8747,-1231,4771,1333,5333,3363,91,6332,3,No
83333,38,-1,3,3,3,3,3,21788,32562,23346,18361,13434,7387,16445,1482,1311,8,111,3539,No
133333,36,3,3,3,3,3,3,66473,36825,76561,39434,48351,23833,2333,3333,4233,22333,1233,3,No
173333,37,3,3,3,3,3,3,187146,175347,181493,169638,163255,168395,6533,9333,7333,3533,7333,5333,Yes
313333,43,-1,2,-1,-1,-1,-1,2432,261,2745,-626,113,-154,3,4333,3,1333,3,3,No
163333,36,-1,-1,-1,-1,-1,-1,735,735,735,735,735,735,735,735,735,735,735,735,No
73333,36,2,2,2,2,2,2,33839,33315,32928,32133,34557,35357,3,3433,3,3333,1533,1533,Yes
533333,37,3,3,3,3,3,3,62353,46888,53783,53234,56946,58394,75843,5333,5312,13333,5333,13333,No
53333,46,3,3,-2,-2,-1,3,51433,3,3,3,53138,53765,3,3,3,53138,2363,393,No
413333,46,2,2,2,2,2,3,71532,73643,72383,76633,74964,76373,3733,3,6147,3,2577,2747,Yes
123333,32,3,3,3,3,2,3,123792,87675,122177,123667,47883,49629,23137,53353,29377,3,33333,984,No
23333,33,-1,-1,3,2,3,3,323,24913,22469,21783,23363,23199,26733,3,3,1333,833,1333,Yes
313333,43,-1,3,3,3,3,3,12295,13443,33944,31594,33454,29246,2333,23333,2333,2333,2333,213759,No
93333,36,3,3,3,-2,-2,-2,24489,23333,12957,4755,9176,13376,1527,12957,4755,9296,1233,3,No
233333,43,3,3,3,3,3,3,145931,144678,143834,136437,135253,134629,5216,5393,5314,5339,4844,5332,No
363333,33,-1,-1,-1,3,3,3,13821,5559,3272,13756,12852,23893,5586,3364,13132,13334,16134,14348,No
353333,29,3,3,3,3,-2,-2,16476,21256,25753,3,3,3,5333,5333,3,3,3,3,No
23333,34,3,3,2,3,2,3,14953,16446,19844,19162,18734,19226,2365,3398,3,3,783,18313,No
263333,37,-2,-2,-2,-2,-2,-2,5275,-233,-233,2515,3,23532,3,3,2715,3,23532,3,No
113333,42,3,3,3,3,3,-1,138227,137529,138483,73177,51343,63581,4233,4336,1662,1173,63634,5333,Yes
143333,32,3,3,3,3,2,3,93593,97347,132468,114718,111387,116399,8333,7333,15533,3,7333,7333,No
313333,34,3,3,3,3,3,3,263685,193484,178753,166942,143659,145379,8333,6653,6333,6333,7333,6333,No
173333,43,3,3,3,2,2,2,148211,149659,155442,162471,158294,166836,5433,8233,11433,3,13833,3,No
83333,33,3,3,2,2,2,2,76539,21644,17427,67659,63815,48673,3513,41,65337,53,3228,3,No
413333,46,-1,-1,-1,-1,-1,-1,5135,2916,13379,5165,5334,3389,2916,13379,5183,5851,3389,6271,No
133333,38,3,3,3,3,2,3,16657,17874,18776,23858,23225,21396,1533,1533,2433,3,1533,1533,No
263333,39,3,3,3,3,3,3,5992,7333,8324,9185,9384,9426,1116,1143,1331,533,341,343,No
533333,43,-1,-1,-1,3,-1,-1,2594,1184,17743,36657,2631,26231,1193,17843,36639,2644,26363,35938,No
163333,43,-2,-2,-2,-2,-2,-2,393,783,3,783,393,933,783,3,783,393,933,3,No
183333,33,3,3,3,3,3,3,37565,36877,36862,34337,33524,35223,3336,3337,3332,3333,3333,2333,No
73333,34,3,3,3,3,3,3,53972,23149,23968,25559,26134,26715,1733,1533,2333,1333,1333,2333,No
53333,35,-1,-1,-1,-1,-1,-1,1333,14333,17823,3833,2241,12241,14333,17823,3833,2241,12533,3,No
93333,32,2,3,3,3,3,3,63632,131132,66943,68332,73169,66739,3333,2431,2536,3333,2953,4333,Yes
213333,32,3,3,3,3,3,3,137264,132545,94692,73484,36338,33231,3664,3933,2868,3333,2333,2333,Yes
213333,31,2,3,3,3,3,-1,195615,199825,124788,126946,93925,-285,9234,5185,4933,4526,21787,152951,No
363333,32,-1,-1,-1,3,3,-1,942,3673,33148,33829,16555,7393,3678,33148,1287,413,7127,1193,No
283333,33,3,3,3,3,3,3,133743,134355,136383,112596,114235,117232,5333,4333,8333,5333,5333,18333,No
163333,31,3,3,3,3,3,3,138179,113217,137423,111123,111795,114136,3866,3899,5489,4335,4145,4161,No
233333,32,-1,-1,-1,-1,-1,-1,3254,1988,2783,3137,6687,24524,1998,2795,3117,6733,24538,2797,No
53333,32,5,4,3,2,3,3,46753,45734,44741,43562,44339,45338,3,3,3,1262,1358,1275,No
433333,33,3,3,2,3,3,3,2487,4738,2192,11111,5675,5371,4339,6,13248,4721,4114,1855,Yes
213333,32,-2,-2,-2,-2,-2,-1,918,1144,3977,5365,789,1386,1146,3988,5381,791,1388,948,No
443333,33,-2,-2,-2,-2,-2,-2,2383,1753,4697,7532,2249,4532,1753,4697,7532,2249,4532,131753,No
383333,34,-1,-1,-1,-1,-1,-1,4539,4119,4686,2363,2416,4718,4131,4733,2382,2423,4732,2353,No
123333,33,3,3,3,3,3,3,8578,6492,8268,6672,11724,4642,5532,7921,5733,13834,4333,3533,No
113333,33,3,3,3,-2,-2,-2,47463,51233,-233,-233,-233,-233,5333,3,3,3,3,1333,Yes
113333,34,1,2,3,2,3,3,53524,58646,57156,54984,57437,59234,6633,3,3,4333,3533,2233,Yes
363333,34,-1,-1,-1,-1,-1,-1,6878,49193,38497,14342,17398,4546,49193,38613,14353,17398,4546,6229,No
233333,47,3,3,3,3,3,3,232967,233188,198576,186981,137486,143473,7238,7282,5835,5333,5533,4954,Yes
233333,36,3,3,3,3,3,3,175353,153969,153856,156431,159333,163571,25331,5731,5576,6339,5811,6156,Yes
53333,35,3,3,3,3,3,3,53471,48538,49484,46377,23536,24345,3333,1755,1533,842,888,1914,No
433333,38,-2,-2,-2,-2,-2,-2,23352,7754,13352,12639,12315,7831,8325,13972,13346,13343,7923,14533,No
153333,41,-1,2,-1,-1,-1,-1,1983,993,993,993,993,1983,3,993,993,993,1983,3,No
433333,39,-1,-1,3,3,-1,-1,43973,46127,336373,325463,38293,21833,53942,325473,23333,39368,21833,351282,No
173333,35,-2,-2,-2,-2,-2,-2,-21,-21,-21,-21,-21,-21,3,3,3,3,3,3,No
333333,42,3,3,3,3,3,3,23742,29184,27348,24113,21683,12683,13333,1976,1233,12689,3,11223,No
533333,36,3,3,3,3,3,3,34639,41481,25747,5749,13373,14161,13313,8378,2333,5333,6333,15333,No
233333,34,3,3,3,3,3,3,165393,135736,122232,82337,83811,81914,6533,6333,3433,2533,2333,1833,No
53333,47,3,3,3,3,3,3,53593,53423,49695,47862,18371,18631,1798,2198,1296,835,676,695,No
53333,44,1,2,3,3,3,3,15323,14783,15889,16653,18535,18924,3,1354,1115,2333,523,633,Yes
223333,35,1,-2,-2,-2,-2,-2,3,3,3,3,3,3,3,3,3,3,3,3,No
533333,39,-2,-2,-2,-2,-2,-2,2382,833,1443,633,8173,633,833,1443,633,8173,633,1389,No
353333,38,1,2,3,3,2,3,73845,69318,71331,75129,71313,68346,3,3533,5533,3,2533,2333,No
233333,44,-1,-1,-1,-1,-2,-2,3983,4884,3165,3,3,3,4884,3165,3,3,3,3,No
33333,35,3,3,3,3,3,3,27224,28359,27458,26539,28556,28621,2331,5131,2332,3331,3395,2175,No
183333,36,-1,-1,-1,-1,-1,-1,1321,593,584,1196,3343,8339,593,584,1232,3349,8339,7823,No
53333,42,2,2,2,3,3,3,8971,9287,9633,13537,11338,11472,1333,1333,1533,1333,1333,1333,No
83333,44,-1,-1,-1,-1,3,-1,1349,3,152,9587,692,736,3,152,9587,6,736,697,No
273333,39,3,3,3,-1,3,3,18221,5973,6511,49873,44658,43733,3335,3327,49935,5321,2334,5338,No
313333,39,-1,-1,-1,-1,-1,-1,16577,1361,2716,824,757,842,1361,3146,824,757,842,13436,No
453333,37,1,2,3,3,3,3,387192,379442,387398,395655,433568,418182,3,14362,14733,14533,21377,12575,Yes
213333,43,2,2,2,2,2,3,151258,141669,134331,124218,113114,131559,5333,7333,4233,3,4333,6533,Yes
333333,39,3,3,3,3,3,3,127237,114536,115423,118149,113223,113449,4133,4633,7384,3533,3933,4533,No
63333,38,3,3,2,3,3,3,72933,71123,67435,63559,63348,56458,5333,3333,3333,3333,2333,3333,No
363333,36,-1,-1,-1,-1,-1,-1,415,-353,325,765,24851,414,3,1333,765,24851,414,33664,No
283333,34,1,-2,-2,-1,-1,-1,3,3,3,17535,9119,18963,3,3,17535,9119,18963,1233,No
153333,43,3,3,3,3,3,-1,133313,123548,94995,52874,64269,73351,4159,4221,3394,33454,133349,5398,Yes
263333,42,-2,-2,-2,-2,-2,-2,246,246,246,246,246,246,246,246,246,246,246,246,No
153333,39,-2,-1,-1,-1,-2,-2,8766,5893,1333,3,3,3,5953,1313,3,3,3,3,No
183333,37,3,3,3,3,3,3,62143,65729,68739,73465,72335,74837,5311,4657,3533,3653,3833,3533,No
123333,43,-1,-1,-1,-1,-2,-1,165,3,788,3,3,495,3,788,3,3,495,3,No
233333,42,3,3,2,3,3,3,125722,134514,133952,132293,159163,162928,12433,3,5333,29163,6533,15344,No
133333,43,3,3,3,3,3,3,121816,124223,62318,64214,44843,45969,6333,6333,3333,2333,2333,2333,No
53333,35,1,2,3,3,2,3,45442,44411,45596,48389,46793,46982,3,1933,3333,3,1558,1833,No
433333,35,-2,-2,-2,-2,-2,-2,3,3,3,3,3,2178,3,3,3,3,2178,2125,No
33333,33,3,-1,3,3,3,3,33213,27826,28672,29622,33271,24536,28333,1633,1533,1333,1333,1333,Yes
63333,33,3,3,3,3,3,3,4419,5683,6733,7662,8529,9884,1533,1333,1233,1333,1533,833,Yes
183333,29,-1,-1,-1,-1,-1,-1,1433,1785,435,2145,3393,4165,1785,435,2145,3393,4165,16828,No
363333,31,1,-1,2,-1,3,3,3,238,238,3733,3933,3933,238,3,3733,233,3,3,No
63333,31,3,3,3,3,-1,3,53954,57469,37861,63993,2343,6737,5333,5333,25533,3333,6333,5333,No
133333,31,-1,-1,-1,-1,-1,-1,3746,11973,13139,7173,386,1617,12377,13213,7192,386,1621,4366,No
83333,48,3,3,3,3,3,3,74349,75524,77448,48138,39134,39526,3433,4333,2333,2333,1423,2233,No
243333,34,3,3,2,-1,-1,3,33851,43286,38338,9497,9124,7128,13333,14,9497,9124,2333,1233,No
43333,35,-2,-2,-2,-2,-2,-2,3,2277,1521,3,2483,1396,2277,1521,3,2483,1396,1353,No
83333,35,3,3,3,3,3,3,77298,71351,71239,75713,63977,43385,2515,3333,6333,3338,2333,3,No
123333,48,2,-1,-1,-1,-1,-1,363,363,363,363,153,873,363,363,363,153,873,513,Yes
283333,42,-1,-1,-1,3,-1,-1,11847,13232,13454,5549,1263,26271,13252,13488,5572,1263,26398,5823,No
213333,41,-2,-2,-2,-2,-2,-2,2361,652,431,63,684,3,652,431,63,684,3,3,No
73333,38,3,3,3,3,3,3,48421,49623,49976,23882,16431,16933,2336,1362,1268,587,766,1333,No
163333,37,2,2,2,2,3,3,63343,67463,68554,66841,74763,87692,6379,3364,3,13333,15333,3,Yes
263333,47,-1,-1,-1,-1,-1,-1,3469,1579,879,697,396,3635,1579,879,697,396,3635,5964,No
133333,37,2,2,3,3,2,2,38634,37688,38783,43592,44117,45165,3,2333,5833,1543,1933,1733,Yes
83333,36,2,2,2,3,3,3,48751,49853,48781,53173,51237,52363,2233,3,2533,2533,2133,2333,Yes
143333,44,1,-1,-1,-1,3,-1,3,1384,-12,1933,664,1385,1384,3,1912,3,1385,3,No
133333,43,-2,-2,-2,-2,-2,-2,8853,-1333,389,13349,1349,1349,3,13389,13351,1351,1351,1351,No
53333,37,3,3,3,-2,-2,-2,29294,33433,3,3,3,3,2333,533,3,3,3,3,No
23333,35,2,2,3,2,3,3,15387,16133,17174,16635,17329,17335,1633,1633,3,1333,733,1333,No
243333,35,3,3,3,3,3,3,188964,183744,168683,155364,148969,148619,8333,6317,6933,5253,5433,6233,No
93333,44,3,3,3,3,3,3,16423,17441,18467,19554,23328,23734,1333,1313,1433,833,1333,833,No
423333,38,3,3,3,3,3,3,293432,297672,334732,311889,182387,185152,13433,12333,13332,7332,6533,7333,No
533333,33,3,3,3,3,3,3,134558,134533,114682,124243,131336,137911,5185,23331,23329,23358,23127,13333,No
353333,33,-2,-2,-2,-1,3,3,6315,8751,686,433667,161389,119339,8797,691,238241,1339,596,13356,No
53333,43,3,3,3,3,3,3,39722,43759,43396,44151,3361,3593,1733,3333,2353,1333,286,1333,No
83333,43,-1,-1,3,3,3,3,1368,37132,38112,43379,41343,42994,37233,2333,3333,2333,3333,2333,No
233333,42,1,-2,-2,-2,-2,-2,3,3,3,3,3,3,3,3,3,3,3,3,No
243333,43,3,3,3,3,3,2,67123,68473,69899,71946,75425,74377,2233,2263,2933,5333,3,3333,No
33333,44,1,-2,-2,-2,-2,-2,3,3,3,3,3,3,3,3,3,3,3,3,No
53333,39,3,3,3,3,3,3,31514,32346,26223,25791,19476,19366,1713,1787,1295,825,684,784,No
293333,46,3,3,-1,3,3,-1,31824,23578,13535,13386,12536,5853,1529,13535,6333,5333,6333,3,No
23333,38,3,3,-1,3,3,3,17863,11627,19648,18459,18824,19223,1433,19648,1337,672,698,718,No
333333,45,3,3,3,3,3,3,86916,87548,89421,91115,92935,91584,3135,3285,3221,3247,3317,3555,No
13333,36,1,2,3,2,3,3,8833,13926,13425,9919,9825,13581,2623,3,3,433,1133,3,Yes
373333,45,3,3,3,3,3,3,123485,129885,134782,141332,145637,149281,13333,7333,13333,7333,6333,6333,No
83333,43,3,3,3,3,3,3,84437,85365,77727,73713,74328,75649,3393,8333,3333,3333,3333,4333,No
343333,43,3,3,3,3,3,3,147943,144543,146633,149519,151697,154499,5169,5333,5366,5553,7333,915,No
533333,31,1,-2,-2,-2,-1,3,3,3,3,3,881,881,3,3,3,881,3,3,Yes
463333,49,3,3,3,3,3,3,293429,295998,295837,291616,289529,289449,13233,14333,11533,13533,13533,13333,No
53333,43,3,3,3,3,3,3,46594,47585,48887,49397,17233,17562,1768,2373,1283,616,636,643,Yes
163333,44,3,3,3,3,3,3,151394,153732,156778,148292,115841,116972,5533,7354,6511,4533,4533,4533,No
83333,47,2,2,2,3,3,2,68253,73424,71691,72537,76841,74336,6325,3,2612,5523,3,2998,Yes
213333,48,3,3,3,3,-1,-1,233822,236893,94347,-342,658,1758,11477,3658,3,1333,1833,14315,No
33333,35,3,3,3,3,3,3,28486,28182,26168,23119,23268,29327,2333,3333,5333,3333,7333,1156,No
33333,37,3,3,3,3,-1,3,31434,32332,27951,28475,29385,26813,1533,1476,1333,31333,1333,995,Yes
413333,38,-1,-1,-1,-1,-2,-2,499,3,35539,3,3,3,3,35539,3,3,3,3,No
